_id,clave_entidad,entidad_federativa,clave_municipio,municipio,grupo,poblacion,pobreza_porcentaje,carencia_rezago_educativo_porcentaje,carencia_servicios_de_salud_porcentaje,carencia_seguridad_social_porcentaje,carencia_calidad_espacios_vivienda_porcentaje,carencia_servicios_basicos_vivienda_porcentaje,carencia_alimentacion_nutritiva_calidad_porcentaje,ingreso_inferior_a_lpi_porcentaje,periodo,entidad,entidad_federativa_etq
1116,20,Oaxaca,20140,San Francisco Chindúa,Población indígena,12,64.083333,-999.0,-999.0,83.333333,-999.0,-999.0,-999.0,65.0,2020-01-01,Oaxaca,Oaxaca
1117,20,Oaxaca,20141,San Francisco del Mar,Población indígena,2788,69.693231,37.481805,23.908297,78.6754,27.765648,82.714702,70.851528,70.096798,2020-01-01,Oaxaca,Oaxaca
1118,20,Oaxaca,20142,San Francisco Huehuetlán,Población indígena,835,96.555288,53.966346,11.177885,72.956731,22.596154,72.355769,18.629808,97.844952,2020-01-01,Oaxaca,Oaxaca
1119,20,Oaxaca,20143,San Francisco Ixhuatán,Población indígena,1680,66.280872,39.467312,13.861985,64.225182,19.309927,55.145278,51.210654,70.190073,2020-01-01,Oaxaca,Oaxaca
1120,20,Oaxaca,20144,San Francisco Jaltepetongo,Población indígena,245,88.396552,48.275862,20.258621,54.741379,-999.0,60.775862,37.068966,90.025862,2020-01-01,Oaxaca,Oaxaca
1121,20,Oaxaca,20145,San Francisco Lachigoló,Población indígena,1687,63.462614,22.978723,39.148936,66.56535,21.519757,39.148936,18.784195,67.851672,2020-01-01,Oaxaca,Oaxaca
1122,20,Oaxaca,20146,San Francisco Logueche,Población indígena,2801,93.850654,27.071221,7.267442,88.553779,38.553779,99.781977,-999.0,93.850654,2020-01-01,Oaxaca,Oaxaca
1123,20,Oaxaca,20148,San Francisco Ozolotepec,Población indígena,2103,90.112608,32.868142,20.596728,71.896054,-999.0,88.594803,-999.0,92.094321,2020-01-01,Oaxaca,Oaxaca
1124,20,Oaxaca,20149,San Francisco Sola,Población indígena,65,78.1875,39.0625,-999.0,92.1875,73.4375,68.75,-999.0,78.25,2020-01-01,Oaxaca,Oaxaca
1125,20,Oaxaca,20150,San Francisco Telixtlahuaca,Población indígena,444,66.778974,12.090677,34.688747,76.913725,-999.0,-999.0,-999.0,72.248756,2020-01-01,Oaxaca,Oaxaca
1126,20,Oaxaca,20152,San Francisco Tlapancingo,Población indígena,1892,96.961433,48.815427,9.862259,91.680441,29.366391,90.027548,67.988981,96.961433,2020-01-01,Oaxaca,Oaxaca
1127,20,Oaxaca,20153,San Gabriel Mixtepec,Población indígena,247,79.086066,35.655738,-999.0,86.065574,36.885246,75.819672,-999.0,79.67623,2020-01-01,Oaxaca,Oaxaca
1128,20,Oaxaca,20154,San Ildefonso Amatlán,Población indígena,1182,93.546312,39.451115,13.80789,90.737564,17.667238,70.154374,-999.0,93.546312,2020-01-01,Oaxaca,Oaxaca
1129,20,Oaxaca,20155,San Ildefonso Sola,Población indígena,38,80.921053,23.684211,57.894737,86.842105,-999.0,-999.0,-999.0,80.921053,2020-01-01,Oaxaca,Oaxaca
1130,20,Oaxaca,20156,San Ildefonso Villa Alta,Población indígena,2984,63.528483,39.533288,-999.0,53.980782,14.03569,42.175704,-999.0,71.857584,2020-01-01,Oaxaca,Oaxaca
1131,20,Oaxaca,20157,San Jacinto Amilpas,Población indígena,2335,27.727753,8.717629,39.794534,51.336182,-999.0,-999.0,18.280271,32.151907,2020-01-01,Oaxaca,Oaxaca
1132,20,Oaxaca,20158,San Jacinto Tlacotepec,Población indígena,180,81.19209,41.80791,2.824859,84.745763,34.463277,76.836158,36.723164,81.519774,2020-01-01,Oaxaca,Oaxaca
1133,20,Oaxaca,20159,San Jerónimo Coatlán,Población indígena,319,90.2,39.365079,-999.0,79.365079,34.920635,90.15873,-999.0,90.352381,2020-01-01,Oaxaca,Oaxaca
1134,20,Oaxaca,20160,San Jerónimo Silacayoapilla,Población indígena,8,-999.0,25.0,-888.0,87.5,-888.0,-999.0,-888.0,-999.0,2020-01-01,Oaxaca,Oaxaca
1135,20,Oaxaca,20161,San Jerónimo Sosola,Población indígena,97,90.010417,-999.0,-999.0,94.791667,-999.0,82.291667,-999.0,90.739583,2020-01-01,Oaxaca,Oaxaca
1136,20,Oaxaca,20162,San Jerónimo Taviche,Población indígena,624,90.250407,40.162602,25.528455,78.04878,32.845528,83.414634,31.056911,90.613008,2020-01-01,Oaxaca,Oaxaca
1137,20,Oaxaca,20163,San Jerónimo Tecóatl,Población indígena,1507,89.79809,38.267394,22.169168,80.832196,33.492497,81.855389,34.515689,90.92633,2020-01-01,Oaxaca,Oaxaca
1138,20,Oaxaca,20164,San Jorge Nuchita,Población indígena,2385,91.040825,48.302535,32.101418,82.595617,23.764504,64.632574,55.39321,91.368715,2020-01-01,Oaxaca,Oaxaca
1139,20,Oaxaca,20165,San José Ayuquila,Población indígena,30,82.866667,-999.0,-999.0,73.333333,-999.0,-999.0,-999.0,82.866667,2020-01-01,Oaxaca,Oaxaca
1140,20,Oaxaca,20166,San José Chiltepec,Población indígena,6482,64.179489,29.14202,38.864773,75.067861,10.455464,82.930524,56.457048,64.784327,2020-01-01,Oaxaca,Oaxaca
1141,20,Oaxaca,20167,San José del Peñasco,Población indígena,132,83.224806,31.007752,-999.0,92.248062,-999.0,81.395349,-999.0,83.224806,2020-01-01,Oaxaca,Oaxaca
1142,20,Oaxaca,20168,San José Estancia Grande,Población indígena,65,73.33871,35.483871,-999.0,85.483871,-999.0,93.548387,-999.0,73.33871,2020-01-01,Oaxaca,Oaxaca
1143,20,Oaxaca,20169,San José Independencia,Población indígena,4232,91.453133,40.207203,25.061667,84.509127,62.604835,98.445979,46.916626,91.550074,2020-01-01,Oaxaca,Oaxaca
1177,20,Oaxaca,20204,San Juan Lajarcia,Población indígena,12,89.25,50.0,-999.0,83.333333,-999.0,100.0,41.666667,89.25,2020-01-01,Oaxaca,Oaxaca
1144,20,Oaxaca,20170,San José Lachiguiri,Población indígena,3668,97.024129,41.047436,9.267891,77.652865,45.270085,88.977242,-999.0,97.075404,2020-01-01,Oaxaca,Oaxaca
1145,20,Oaxaca,20171,San José Tenango,Población indígena,18054,96.623616,45.832392,21.007454,81.674949,73.130788,96.71335,50.005647,96.897391,2020-01-01,Oaxaca,Oaxaca
1146,20,Oaxaca,20172,San Juan Achiutla,Población indígena,42,86.880952,26.190476,-999.0,52.380952,-999.0,78.571429,-999.0,88.928571,2020-01-01,Oaxaca,Oaxaca
1147,20,Oaxaca,20173,San Juan Atepec,Población indígena,1399,84.280753,21.273517,6.512301,79.522431,29.088278,35.745297,9.985528,88.5,2020-01-01,Oaxaca,Oaxaca
1148,20,Oaxaca,20174,Ánimas Trujano,Población indígena,548,48.572505,19.20904,39.548023,60.263653,-999.0,-999.0,-999.0,57.644068,2020-01-01,Oaxaca,Oaxaca
1149,20,Oaxaca,20175,San Juan Bautista Atatlahuca,Población indígena,892,91.810345,32.413793,8.965517,85.402299,-999.0,86.206897,-999.0,92.15977,2020-01-01,Oaxaca,Oaxaca
1150,20,Oaxaca,20176,San Juan Bautista Coixtlahuaca,Población indígena,357,90.44152,28.654971,-999.0,77.48538,41.22807,88.596491,39.473684,91.672515,2020-01-01,Oaxaca,Oaxaca
1151,20,Oaxaca,20177,San Juan Bautista Cuicatlán,Población indígena,2431,74.098501,32.785816,28.64775,81.660702,32.24996,61.326228,38.793863,75.535932,2020-01-01,Oaxaca,Oaxaca
1152,20,Oaxaca,20178,San Juan Bautista Guelache,Población indígena,1010,40.003033,18.200202,32.457027,60.768453,21.334681,40.748231,18.200202,42.442872,2020-01-01,Oaxaca,Oaxaca
1153,20,Oaxaca,20179,San Juan Bautista Jayacatlán,Población indígena,39,93.076923,43.589744,-999.0,87.179487,-999.0,71.794872,-999.0,93.076923,2020-01-01,Oaxaca,Oaxaca
1154,20,Oaxaca,20180,San Juan Bautista Lo de Soto,Población indígena,108,69.104762,36.190476,-999.0,88.571429,53.333333,76.190476,46.666667,69.885714,2020-01-01,Oaxaca,Oaxaca
1155,20,Oaxaca,20181,San Juan Bautista Suchitepec,Población indígena,16,87.3125,31.25,-999.0,93.75,-888.0,-999.0,-999.0,93.5,2020-01-01,Oaxaca,Oaxaca
1156,20,Oaxaca,20182,San Juan Bautista Tlacoatzintepec,Población indígena,2168,93.245771,34.163534,20.253759,79.135338,21.522556,97.133459,43.890977,93.611842,2020-01-01,Oaxaca,Oaxaca
1157,20,Oaxaca,20183,San Juan Bautista Tlachichilco,Población indígena,279,86.85348,50.549451,32.234432,66.666667,-999.0,74.725275,48.717949,88.666667,2020-01-01,Oaxaca,Oaxaca
1158,20,Oaxaca,20184,San Juan Bautista Tuxtepec,Población indígena,58546,74.348866,33.613974,69.445378,78.830342,13.869564,64.737478,51.244416,77.818546,2020-01-01,Oaxaca,Oaxaca
1159,20,Oaxaca,20185,San Juan Cacahuatepec,Población indígena,1059,82.424184,33.397313,20.537428,75.6238,47.984645,84.069098,42.418426,83.345489,2020-01-01,Oaxaca,Oaxaca
1160,20,Oaxaca,20187,San Juan Coatzóspam,Población indígena,1800,93.561102,45.668388,19.162364,83.648881,-999.0,97.246127,36.029834,93.609868,2020-01-01,Oaxaca,Oaxaca
1161,20,Oaxaca,20188,San Juan Colorado,Población indígena,7569,88.826244,33.426966,14.205457,84.670947,47.097378,88.523274,66.265383,89.213349,2020-01-01,Oaxaca,Oaxaca
1162,20,Oaxaca,20189,San Juan Comaltepec,Población indígena,3099,96.540973,40.806129,14.756829,92.90473,-999.0,81.045969,-999.0,97.267821,2020-01-01,Oaxaca,Oaxaca
1163,20,Oaxaca,20190,San Juan Cotzocón,Población indígena,14343,83.194097,33.69949,27.450958,88.650349,14.903089,87.407979,36.522218,83.55644,2020-01-01,Oaxaca,Oaxaca
1164,20,Oaxaca,20191,San Juan Chicomezúchil,Población indígena,65,90.169231,21.538462,-999.0,83.076923,47.692308,61.538462,12.307692,90.169231,2020-01-01,Oaxaca,Oaxaca
1165,20,Oaxaca,20192,San Juan Chilateca,Población indígena,34,-999.0,-999.0,44.117647,58.823529,-999.0,-888.0,-999.0,-999.0,2020-01-01,Oaxaca,Oaxaca
1166,20,Oaxaca,20193,San Juan del Estado,Población indígena,61,71.216667,26.666667,-999.0,63.333333,53.333333,-999.0,-999.0,77.05,2020-01-01,Oaxaca,Oaxaca
1167,20,Oaxaca,20194,San Juan del Río,Población indígena,1353,76.553892,35.703593,39.820359,80.913174,-999.0,48.353293,7.784431,77.836826,2020-01-01,Oaxaca,Oaxaca
1168,20,Oaxaca,20195,San Juan Diuxi,Población indígena,1049,94.904489,50.334288,30.563515,71.155683,30.372493,93.027698,29.799427,94.935053,2020-01-01,Oaxaca,Oaxaca
1169,20,Oaxaca,20196,San Juan Evangelista Analco,Población indígena,282,81.9,26.071429,17.142857,61.428571,18.214286,32.142857,4.285714,89.857143,2020-01-01,Oaxaca,Oaxaca
1170,20,Oaxaca,20197,San Juan Guelavía,Población indígena,3025,79.40422,36.168788,31.748158,78.298727,16.912257,56.530476,12.860013,81.621232,2020-01-01,Oaxaca,Oaxaca
1171,20,Oaxaca,20198,San Juan Guichicovi,Población indígena,24232,73.217137,39.876043,27.136042,67.922217,17.467019,80.512979,26.343244,77.805664,2020-01-01,Oaxaca,Oaxaca
1172,20,Oaxaca,20199,San Juan Ihualtepec,Población indígena,82,91.525641,69.230769,30.769231,41.025641,12.820513,74.358974,37.179487,94.448718,2020-01-01,Oaxaca,Oaxaca
1173,20,Oaxaca,20200,San Juan Juquila Mixes,Población indígena,3605,82.744007,46.318493,21.432648,74.771689,-999.0,83.590183,11.643836,83.409532,2020-01-01,Oaxaca,Oaxaca
1174,20,Oaxaca,20201,San Juan Juquila Vijanos,Población indígena,1876,88.970968,30.268817,17.795699,90.860215,31.344086,80.537634,-999.0,89.150538,2020-01-01,Oaxaca,Oaxaca
1175,20,Oaxaca,20202,San Juan Lachao,Población indígena,3018,79.348299,39.557823,7.959184,92.44898,28.469388,64.931973,17.789116,79.651701,2020-01-01,Oaxaca,Oaxaca
1178,20,Oaxaca,20205,San Juan Lalana,Población indígena,19461,92.037629,43.958196,44.863493,83.44907,19.459532,94.911184,70.49756,92.314806,2020-01-01,Oaxaca,Oaxaca
1179,20,Oaxaca,20206,San Juan de los Cués,Población indígena,1300,86.469673,33.903577,-999.0,82.115086,25.660964,80.326594,30.948678,86.87325,2020-01-01,Oaxaca,Oaxaca
1180,20,Oaxaca,20207,San Juan Mazatlán,Población indígena,10354,86.652568,39.815277,30.185234,90.496708,28.200038,94.420187,51.20433,86.813532,2020-01-01,Oaxaca,Oaxaca
1181,20,Oaxaca,20208,San Juan Mixtepec,Población indígena,6892,86.002516,44.436224,41.580349,77.22699,21.160107,80.068067,33.012726,86.743563,2020-01-01,Oaxaca,Oaxaca
1182,20,Oaxaca,20209,San Juan Mixtepec,Población indígena,603,93.820643,42.470389,17.597293,72.588832,33.502538,26.734349,-999.0,96.326565,2020-01-01,Oaxaca,Oaxaca
1183,20,Oaxaca,20210,San Juan Ñumí,Población indígena,5762,94.695171,28.656716,-999.0,65.00439,21.474978,98.718174,47.901668,94.695171,2020-01-01,Oaxaca,Oaxaca
1184,20,Oaxaca,20211,San Juan Ozolotepec,Población indígena,2712,96.64432,33.817505,-999.0,90.800745,-999.0,83.128492,-999.0,96.883799,2020-01-01,Oaxaca,Oaxaca
1185,20,Oaxaca,20212,San Juan Petlapa,Población indígena,3108,93.475335,43.711205,-999.0,89.153871,36.556681,98.823914,67.788304,93.479582,2020-01-01,Oaxaca,Oaxaca
1186,20,Oaxaca,20213,San Juan Quiahije,Población indígena,4178,82.02262,41.536167,11.011683,87.397465,17.499379,87.148894,15.734526,82.253294,2020-01-01,Oaxaca,Oaxaca
1187,20,Oaxaca,20214,San Juan Quiotepec,Población indígena,2013,86.177241,37.109768,7.804632,85.448137,19.133938,42.497482,-999.0,86.727593,2020-01-01,Oaxaca,Oaxaca
1188,20,Oaxaca,20215,San Juan Sayultepec,Población indígena,61,-999.0,7.017544,28.070175,63.157895,56.140351,73.684211,29.824561,-999.0,2020-01-01,Oaxaca,Oaxaca
1189,20,Oaxaca,20216,San Juan Tabaá,Población indígena,1237,90.562193,24.549918,17.92144,85.679214,30.032733,29.378069,-999.0,91.638298,2020-01-01,Oaxaca,Oaxaca
1190,20,Oaxaca,20217,San Juan Tamazola,Población indígena,2223,95.65739,32.629559,16.026871,77.111324,39.635317,99.232246,43.138196,95.65739,2020-01-01,Oaxaca,Oaxaca
1191,20,Oaxaca,20218,San Juan Teita,Población indígena,499,97.027601,32.059448,4.670913,71.762208,36.730361,100.0,40.339703,97.027601,2020-01-01,Oaxaca,Oaxaca
1192,20,Oaxaca,20219,San Juan Teitipac,Población indígena,655,84.828704,54.320988,21.91358,64.04321,20.833333,60.339506,25.925926,86.25463,2020-01-01,Oaxaca,Oaxaca
1193,20,Oaxaca,20220,San Juan Tepeuxila,Población indígena,2255,93.071652,34.930587,-999.0,75.459024,22.077922,62.427228,-999.0,96.047918,2020-01-01,Oaxaca,Oaxaca
1195,20,Oaxaca,20222,San Juan Yaeé,Población indígena,1424,92.329529,31.455064,13.409415,84.878745,15.905849,36.804565,-999.0,94.235378,2020-01-01,Oaxaca,Oaxaca
1196,20,Oaxaca,20223,San Juan Yatzona,Población indígena,440,91.97619,28.333333,27.142857,83.095238,1.666667,25.238095,28.333333,94.416667,2020-01-01,Oaxaca,Oaxaca
1197,20,Oaxaca,20224,San Juan Yucuita,Población indígena,18,-999.0,-999.0,64.705882,76.470588,-999.0,64.705882,-999.0,-999.0,2020-01-01,Oaxaca,Oaxaca
1198,20,Oaxaca,20225,San Lorenzo,Población indígena,4541,85.209158,33.429651,16.625917,87.197155,26.294732,94.087575,64.703267,85.271838,2020-01-01,Oaxaca,Oaxaca
1199,20,Oaxaca,20226,San Lorenzo Albarradas,Población indígena,634,84.615016,32.428115,19.648562,89.936102,5.271565,56.549521,21.086262,84.782748,2020-01-01,Oaxaca,Oaxaca
1200,20,Oaxaca,20227,San Lorenzo Cacaotepec,Población indígena,1815,49.679174,13.804595,45.548456,61.619705,14.914559,40.261578,15.711198,55.368731,2020-01-01,Oaxaca,Oaxaca
1201,20,Oaxaca,20228,San Lorenzo Cuaunecuiltitla,Población indígena,832,97.167286,42.131351,7.806691,87.980173,39.900867,69.516729,-999.0,97.713755,2020-01-01,Oaxaca,Oaxaca
1202,20,Oaxaca,20229,San Lorenzo Texmelúcan,Población indígena,9120,97.84503,42.496932,-999.0,86.165346,51.522928,98.694633,21.209416,97.85574,2020-01-01,Oaxaca,Oaxaca
1203,20,Oaxaca,20230,San Lorenzo Victoria,Población indígena,67,80.409091,34.848485,-999.0,90.909091,30.30303,78.787879,45.454545,80.409091,2020-01-01,Oaxaca,Oaxaca
1204,20,Oaxaca,20231,San Lucas Camotlán,Población indígena,3183,99.009524,38.571429,5.873016,90.126984,49.968254,95.52381,-999.0,99.166349,2020-01-01,Oaxaca,Oaxaca
1205,20,Oaxaca,20232,San Lucas Ojitlán,Población indígena,20108,89.380251,24.805639,28.228845,85.560277,25.922809,93.328277,57.132056,89.693578,2020-01-01,Oaxaca,Oaxaca
1206,20,Oaxaca,20233,San Lucas Quiaviní,Población indígena,1712,84.374552,52.927121,59.199522,82.616487,24.014337,47.610514,6.033453,84.627838,2020-01-01,Oaxaca,Oaxaca
1207,20,Oaxaca,20234,San Lucas Zoquiápam,Población indígena,7127,96.440811,38.483507,12.494645,86.26303,43.667,84.292446,39.925746,97.192632,2020-01-01,Oaxaca,Oaxaca
1208,20,Oaxaca,20235,San Luis Amatlán,Población indígena,42,81.166667,-999.0,-999.0,71.428571,-999.0,78.571429,-999.0,81.166667,2020-01-01,Oaxaca,Oaxaca
1209,20,Oaxaca,20236,San Marcial Ozolotepec,Población indígena,1371,93.015801,43.03988,-999.0,27.915726,37.170805,97.441685,35.063958,93.973664,2020-01-01,Oaxaca,Oaxaca
1210,20,Oaxaca,20237,San Marcos Arteaga,Población indígena,97,72.90625,39.583333,41.666667,84.375,-999.0,-999.0,-999.0,72.958333,2020-01-01,Oaxaca,Oaxaca
1211,20,Oaxaca,20238,San Martín de los Cansecos,Población indígena,42,83.47619,28.571429,50.0,71.428571,-999.0,78.571429,-999.0,86.690476,2020-01-01,Oaxaca,Oaxaca
1212,20,Oaxaca,20239,San Martín Huamelúlpam,Población indígena,66,66.184615,-999.0,-999.0,69.230769,-999.0,78.461538,-999.0,66.584615,2020-01-01,Oaxaca,Oaxaca
1213,20,Oaxaca,20240,San Martín Itunyoso,Población indígena,2736,97.560521,35.418994,-999.0,89.497207,48.67784,98.39851,68.379888,97.560521,2020-01-01,Oaxaca,Oaxaca
1214,20,Oaxaca,20241,San Martín Lachilá,Población indígena,33,75.636364,36.363636,-999.0,75.757576,-999.0,63.636364,-999.0,81.090909,2020-01-01,Oaxaca,Oaxaca
1215,20,Oaxaca,20242,San Martín Peras,Población indígena,12404,97.833649,58.428724,27.662028,85.736638,43.366549,86.313102,44.25595,98.166186,2020-01-01,Oaxaca,Oaxaca
1216,20,Oaxaca,20243,San Martín Tilcajete,Población indígena,44,56.767442,-999.0,-999.0,93.023256,-999.0,74.418605,-999.0,56.767442,2020-01-01,Oaxaca,Oaxaca
1217,20,Oaxaca,20244,San Martín Toxpalan,Población indígena,2094,89.929774,37.085137,29.87013,86.291486,33.044733,84.992785,41.798942,90.440596,2020-01-01,Oaxaca,Oaxaca
1218,20,Oaxaca,20245,San Martín Zacatepec,Población indígena,31,98.066667,-999.0,-999.0,100.0,-999.0,96.666667,-999.0,98.066667,2020-01-01,Oaxaca,Oaxaca
1219,20,Oaxaca,20246,San Mateo Cajonos,Población indígena,599,88.457192,33.90411,-999.0,80.136986,-999.0,52.226027,18.835616,89.813356,2020-01-01,Oaxaca,Oaxaca
1220,20,Oaxaca,20247,Capulálpam de Méndez,Población indígena,328,48.252427,12.621359,21.682848,72.491909,-999.0,-999.0,-999.0,51.967638,2020-01-01,Oaxaca,Oaxaca
1221,20,Oaxaca,20248,San Mateo del Mar,Población indígena,15561,90.331671,31.730201,15.418936,87.71078,69.549242,96.837478,36.736435,90.467555,2020-01-01,Oaxaca,Oaxaca
1222,20,Oaxaca,20249,San Mateo Yoloxochitlán,Población indígena,3694,93.013654,30.80284,15.537957,87.356636,34.516658,80.69361,34.16166,94.672856,2020-01-01,Oaxaca,Oaxaca
1223,20,Oaxaca,20250,San Mateo Etlatongo,Población indígena,56,91.696429,-999.0,-999.0,85.714286,-999.0,75.0,58.928571,91.696429,2020-01-01,Oaxaca,Oaxaca
1224,20,Oaxaca,20251,San Mateo Nejápam,Población indígena,23,82.869565,39.130435,-999.0,91.304348,-888.0,-999.0,-999.0,82.869565,2020-01-01,Oaxaca,Oaxaca
1225,20,Oaxaca,20252,San Mateo Peñasco,Población indígena,2360,92.190563,28.947368,21.279492,75.272232,35.526316,94.23775,17.558984,92.937387,2020-01-01,Oaxaca,Oaxaca
1226,20,Oaxaca,20253,San Mateo Piñas,Población indígena,381,90.270557,61.27321,41.37931,68.965517,53.050398,93.3687,36.870027,90.68435,2020-01-01,Oaxaca,Oaxaca
1227,20,Oaxaca,20254,San Mateo Río Hondo,Población indígena,207,84.489796,45.918367,-999.0,75.510204,37.244898,61.22449,-999.0,86.586735,2020-01-01,Oaxaca,Oaxaca
1228,20,Oaxaca,20255,San Mateo Sindihui,Población indígena,83,90.432099,39.506173,-999.0,75.308642,-999.0,77.777778,-999.0,90.432099,2020-01-01,Oaxaca,Oaxaca
1229,20,Oaxaca,20256,San Mateo Tlapiltepec,Población indígena,20,51.2,-999.0,-888.0,50.0,-888.0,-999.0,-999.0,-999.0,2020-01-01,Oaxaca,Oaxaca
1230,20,Oaxaca,20257,San Melchor Betaza,Población indígena,1044,90.383686,47.331319,-999.0,60.926485,20.443102,79.657603,-999.0,91.950655,2020-01-01,Oaxaca,Oaxaca
1231,20,Oaxaca,20258,San Miguel Achiutla,Población indígena,36,95.457143,-999.0,34.285714,94.285714,51.428571,91.428571,-999.0,95.457143,2020-01-01,Oaxaca,Oaxaca
1232,20,Oaxaca,20259,San Miguel Ahuehuetitlán,Población indígena,1790,92.596294,59.348681,14.205503,85.569905,31.836047,83.49242,42.448063,92.67041,2020-01-01,Oaxaca,Oaxaca
1233,20,Oaxaca,20260,San Miguel Aloápam,Población indígena,2190,87.45484,38.258453,24.826308,87.49421,23.992589,69.800834,23.529412,87.758221,2020-01-01,Oaxaca,Oaxaca
1234,20,Oaxaca,20261,San Miguel Amatitlán,Población indígena,952,76.73807,50.159067,21.208908,75.92789,-999.0,79.21527,50.371156,76.792153,2020-01-01,Oaxaca,Oaxaca
1235,20,Oaxaca,20262,San Miguel Amatlán,Población indígena,230,68.449339,26.431718,25.110132,72.687225,14.537445,-999.0,-999.0,72.427313,2020-01-01,Oaxaca,Oaxaca
1236,20,Oaxaca,20263,San Miguel Coatlán,Población indígena,980,92.946281,58.161157,14.979339,78.512397,61.157025,76.549587,39.566116,93.142562,2020-01-01,Oaxaca,Oaxaca
1237,20,Oaxaca,20264,San Miguel Chicahua,Población indígena,2102,91.607912,27.341012,-999.0,84.376565,23.785679,84.026039,29.994992,91.980971,2020-01-01,Oaxaca,Oaxaca
1238,20,Oaxaca,20265,San Miguel Chimalapa,Población indígena,4416,78.722479,40.032377,-999.0,71.73913,-999.0,76.665125,50.046253,79.555273,2020-01-01,Oaxaca,Oaxaca
1239,20,Oaxaca,20266,San Miguel del Puerto,Población indígena,1005,51.384929,49.490835,14.663951,74.643585,29.633401,90.835031,-999.0,51.468432,2020-01-01,Oaxaca,Oaxaca
1240,20,Oaxaca,20267,San Miguel del Río,Población indígena,222,82.581818,27.727273,50.0,80.909091,10.0,50.454545,6.818182,82.9,2020-01-01,Oaxaca,Oaxaca
1241,20,Oaxaca,20268,San Miguel Ejutla,Población indígena,88,77.443182,39.772727,-999.0,94.318182,-999.0,69.318182,-999.0,77.443182,2020-01-01,Oaxaca,Oaxaca
1242,20,Oaxaca,20269,San Miguel el Grande,Población indígena,3523,71.072286,18.466491,13.052385,70.676032,25.665789,81.767632,23.266023,72.017559,2020-01-01,Oaxaca,Oaxaca
1243,20,Oaxaca,20270,San Miguel Huautla,Población indígena,806,96.882192,31.780822,6.027397,77.260274,30.958904,98.356164,43.424658,96.882192,2020-01-01,Oaxaca,Oaxaca
1244,20,Oaxaca,20271,San Miguel Mixtepec,Población indígena,3180,98.732807,38.532412,17.86772,90.786443,42.152024,95.557749,60.513327,98.9128,2020-01-01,Oaxaca,Oaxaca
